session_id,date,start_time,end_time,station_id,station_name,city,area,latitude,longitude,charger_type,number_of_chargers,vehicle_type,energy_consumed_kwh,charging_duration_minutes,waiting_time_minutes,charging_cost,revenue,session_status,day_of_week,hour,month,peak_hour,weather_condition,is_synthetic
SESS178050,2024-11-02,2024-11-02 05:03:00,2024-11-02 05:16:02.742130404,ST1002,Connaught Place EV Hub 1002,Delhi,Connaught Place,28.61289,77.15782,DC Ultra-Fast (150kW),3,Car - Hatchback/Sedan,14.2,13.0,4.0,279.13,279.13,Completed,5,5,11,False,Hot,True
SESS137731,2024-01-28,2024-01-28 07:18:00,2024-01-28 07:24:41.390652210,ST1060,Viman Nagar EV Hub 1060,Pune,Viman Nagar,18.51456,73.98229,DC Fast (50kW),3,3-Wheeler,3.61,6.7,15.7,55.4,55.4,Completed,6,7,1,False,Clear,True
SESS119991,2024-08-13,2024-08-13 15:49:00,2024-08-13 16:01:17.791828122,ST1046,Electronic City EV Hub 1046,Bengaluru,Electronic City,12.89202,77.59644,DC Fast (50kW),4,3-Wheeler,5.97,12.3,,93.67,93.67,Completed,1,15,8,False,Rain,True
SESS149332,2024-10-22,2024-10-22 05:05:00,2024-10-22 05:21:10.692132216,ST1014,Karol Bagh EV Hub 1014,Delhi,Karol Bagh,28.65657,77.2566,DC Fast (50kW),4,3-Wheeler,4.96,16.2,8.7,74.41,74.41,Completed,1,5,10,False,Hot,True
SESS154644,2024-02-05,2024-02-05 15:14:00,2024-02-05 17:14:17.397655008,ST1008,Rohini EV Hub 1008,Delhi,Rohini,28.60706,77.15859,AC Fast (7.4kW),3,Car - Hatchback/Sedan,11.13,120.3,9.8,111.22,111.22,Completed,0,15,2,False,Clear,True
SESS121169,2024-09-28,2024-09-28 15:41:00,2024-09-28 16:44:16.519593492,ST1057,Viman Nagar EV Hub 1057,Pune,Viman Nagar,18.43791,73.84241,AC Fast (7.4kW),3,3-Wheeler,5.77,63.3,23.8,60.27,60.27,Completed,5,15,9,False,Clear,True
SESS108791,2024-03-25,2024-03-25 18:23:00,2024-03-25 18:34:16.359049013,ST1022,Bandra EV Hub 1022,Mumbai,Bandra,19.15395,72.85632,DC Ultra-Fast (150kW),2,Car - Hatchback/Sedan,17.29,11.3,2.2,293.69,293.69,Completed,0,18,3,True,Hot,True
SESS109226,2024-12-09,2024-12-09 09:14:00,2024-12-09 10:05:37.745776218,ST1055,Kothrud EV Hub 1055,Pune,Kothrud,18.45011,73.83461,DC Fast (50kW),3,Car - SUV,30.06,51.6,29.0,456.63,456.63,Completed,0,9,12,True,Cloudy,True
SESS156025,2024-06-24,2024-06-24 16:28:00,2024-06-24 17:40:52.844801946,ST1055,Kothrud EV Hub 1055,Pune,Kothrud,18.45011,73.83461,DC Fast (50kW),3,Light Commercial,40.81,72.9,1.2,605.22,605.22,Completed,0,16,6,False,Clear,True
SESS135333,2024-07-19,2024-07-19 11:06:00,2024-07-19 15:15:10.093737402,ST1011,Saket EV Hub 1011,Delhi,Saket,28.63125,77.24688,AC Slow (3.3kW),8,Car - SUV,11.52,249.2,8.9,99.59,99.59,Failed,4,11,7,False,Clear,True
SESS137151,2024-02-20,2024-02-20 15:21:00,2024-02-20 19:12:58.972000914,ST1021,Bandra EV Hub 1021,Mumbai,Bandra,18.99664,72.81787,AC Fast (7.4kW),5,Car - Hatchback/Sedan,24.04,232.0,24.5,237.77,237.77,Completed,1,15,2,False,Rain,True
SESS150172,2024-06-03,2024-06-03 09:06:00,2024-06-03 12:18:50.215505562,ST1001,Connaught Place EV Hub 1001,Delhi,Connaught Place,28.67033,77.09194,AC Fast (7.4kW),6,Car - Hatchback/Sedan,20.07,192.8,6.6,204.78,204.78,Completed,0,9,6,True,Clear,True
SESS147621,2024-09-30,2024-09-30 09:19:00,2024-09-30 16:29:07.150575372,ST1028,Thane EV Hub 1028,Mumbai,Thane,19.02041,72.85431,AC Slow (3.3kW),5,Car - SUV,19.66,430.1,5.9,169.17,169.17,Completed,0,9,9,True,Foggy,True
SESS112012,2024-10-22,2024-10-22 13:34:00,2024-10-22 14:07:13.029627948,ST1073,Kukatpally EV Hub 1073,Hyderabad,Kukatpally,17.34306,78.42588,DC Fast (50kW),3,Car - Hatchback/Sedan,18.35,33.2,11.1,258.36,258.36,Completed,1,13,10,False,Cloudy,True
SESS119462,2024-05-19,2024-05-19 11:34:00,2024-05-19 11:44:03.207721398,ST1035,Whitefield EV Hub 1035,Bengaluru,Whitefield,12.91369,77.55109,DC Ultra-Fast (150kW),1,2-Wheeler,2.54,10.1,16.1,50.84,50.84,Completed,6,11,5,False,Clear,True
SESS181466,2024-01-19,2024-01-19 12:17:00,2024-01-19 20:03:42.834412788,ST1008,Rohini EV Hub 1008,Delhi,Rohini,28.60706,77.15859,AC Fast (7.4kW),3,Light Commercial,47.86,466.7,4.7,534.25,534.25,Completed,4,12,1,False,Hot,True
SESS181334,2024-08-20,2024-08-20 09:31:00,2024-08-20 10:30:35.975707902,ST1056,KOTHRUD EV HUB 1056  ,Pune,Kothrud,18.50568,73.90334,AC Slow (3.3kW),5,2-Wheeler,2.49,59.6,7.5,21.28,21.28,Completed,1,9,8,True,Clear,True
SESS182789,2024-03-06,2024-03-06 01:09:00,2024-03-06 01:37:48.065845224,ST1016,Andheri EV Hub 1016,Mumbai,Andheri,19.10583,72.88625,AC Fast (7.4kW),7,2-Wheeler,2.42,28.8,11.5,25.15,25.15,Completed,2,1,3,False,Hot,True
SESS172181,2024-05-27,2024-05-27 20:25:00,2024-05-27 21:59:31.346786814,ST1011,Saket EV Hub 1011,Delhi,Saket,28.63125,77.24688,AC Slow (3.3kW),8,3-Wheeler,4.43,94.5,8.7,38.94,38.94,Completed,0,20,5,True,Cloudy,True
SESS154438,2024-01-21,2024-01-21 03:24:00,2024-01-21 08:41:23.053663434,ST1064,Hitech City EV Hub 1064,Hyderabad,Hitech City,17.39415,78.57499,AC Slow (3.3kW),8,Car - Hatchback/Sedan,14.63,317.4,5.7,128.95,128.95,Completed,6,3,1,False,Clear,True
SESS132578,2024-01-13,2024-01-13 06:34:00,2024-01-13 06:48:56.576063748,ST1054,Kothrud EV Hub 1054,Pune,Kothrud,18.44315,73.79089,DC Fast (50kW),3,2-Wheeler,2.18,14.9,0.9,35.09,35.09,Failed,5,6,1,False,Cloudy,True
SESS165185,2024-11-09,2024-11-09 19:16:00,2024-11-09 19:23:47.508446046,ST1071,Kukatpally EV Hub 1071,Hyderabad,Kukatpally,17.43005,78.59594,DC Fast (50kW),5,2-Wheeler,3.22 kWh,7.8,9.8,42.65,42.65,Completed,5,19,11,True,Hot,True
SESS121521,2024-11-02,2024-11-02 18:15:00,2024-11-03 00:07:10.694774490,ST1021,Bandra EV Hub 1021,Mumbai,Bandra,18.99664,72.81787,AC Fast (7.4kW),5,Light Commercial,36.92,352.2,2.9,393.06,393.06,Completed,5,18,11,True,Clear,True
SESS152864,2024-07-03,2024-07-03 13:58:00,2024-07-03 14:41:53.887370886,ST1070,Kukatpally EV Hub 1070,Hyderabad,Kukatpally,17.3143,78.53364,AC Fast (7.4kW),6,3-Wheeler,4.4,43.9,7.6,41.61,41.61,Completed,2,13,7,False,Hot,True
SESS172348,2024-07-06,2024-07-06 07:46:00,2024-07-06 19:04:22.977033834,ST1011,Saket EV Hub 1011,Delhi,Saket,28.63125,77.24688,AC Slow (3.3kW),8,Car - SUV,31.29,678.4,10.7,247.08,247.08,Completed,5,7,7,False,Cloudy,True
SESS177937,2024-05-28,2024-05-28 15:28:00,2024-05-28 22:25:49.285066764,ST1028,Thane EV Hub 1028,Mumbai,Thane,19.02041,72.85431,AC Slow (3.3kW),5,Car - SUV,18.93,417.8,9.1,183.06,183.06,Completed,1,15,5,False,Cloudy,True
SESS120892,2024-10-04,2024-10-04 21:34:00,2024-10-04 21:58:47.374828800,ST1069,Gachibowli EV Hub 1069,Hyderabad,Gachibowli,17.43468,78.46891,DC Fast (50kW),5,Car - Hatchback/Sedan,13.12,24.8,5.3,202.54,202.54,Completed,4,21,10,False,Cloudy,True
SESS105887,2024-09-16,2024-09-16 14:50:00,2024-09-16 19:25:44.775397812,ST1024,Powai EV Hub 1024,Mumbai,Powai,19.10207,72.89196,AC Fast (7.4kW),5,Car - SUV,28.37,275.7,1.5,284.84,284.84,Completed,0,14,9,False,Cloudy,True
SESS116718,2024-04-04,2024-04-04 09:11:00,2024-04-04 11:26:52.249715436,ST1021,Bandra EV Hub 1021,Mumbai,Bandra,18.99664,72.81787,AC Fast (7.4kW),5,Car - Hatchback/Sedan,13.32,135.9,9.1,116.51,116.51,Completed,3,9,4,True,Clear,True
SESS109842,2024-11-21,2024-11-21 22:59:00,2024-11-21 23:08:18.228779124,ST1017,Andheri EV Hub 1017,Mumbai,Andheri,19.11354,72.85914,DC Fast (50kW),2,2-Wheeler,2.8,9.3,28.2,44.69,44.69,Completed,3,22,11,False,Clear,True
SESS173577,2024-08-26,2024-08-26 11:35:00,2024-08-26 12:02:04.075365246,ST1048,Jayanagar EV Hub 1048,Bengaluru,Jayanagar,12.92984,77.58117,DC Fast (50kW),3,Car - Hatchback/Sedan,16.44,27.1,9.3,248.13,248.13,Completed,0,11,8,False,Cloudy,True
SESS132383,2024-10-26,2024-10-26 01:50:00,2024-10-26 01:55:27.954730440,ST1060,Viman Nagar EV Hub 1060,Pune,Viman Nagar,18.51456,73.98229,DC Fast (50kW),3,2-Wheeler,3.03,5.5,1.6,42.9,42.9,Completed,5,1,10,False,Hot,True
SESS130978,2024-04-27,2024-04-27 10:15:00,2024-04-27 12:41:06.131899482,ST1061,BANER EV HUB 1061  ,Pune,Baner,18.45366,73.92817,AC Fast (7.4kW),5,Car - Hatchback/Sedan,13.57,146.1,5.3,137.84,137.84,Cancelled,5,10,4,False,Hot,True
SESS137753,2024-07-12,2024-07-12 09:07:00,2024-07-12 09:27:08.667776862,ST1050,Hinjewadi EV Hub 1050,Pune,Hinjewadi,18.46921,73.83946,DC Ultra-Fast (150kW),2,Car - Hatchback/Sedan,17.91,20.1,14.7,362.83,362.83,Completed,4,9,7,True,,True
SESS163859,2024-01-21,2024-01-21 10:58:00,2024-01-21 11:25:39.803360556,ST1005,Dwarka EV Hub 1005,Delhi,Dwarka,28.68725,77.19973,DC Fast (50kW),2,Car - Hatchback/Sedan,11.8,27.7,2.0,168.64,168.64,Completed,6,10,1,False,,True
SESS156511,2024-09-23,2024-09-23 20:08:00,2024-09-23 20:25:13.043291502,ST1022,Bandra EV Hub 1022,Mumbai,Bandra,19.15395,72.85632,DC Ultra-Fast (150kW),2,Car - Hatchback/Sedan,23.02,17.2,32.6,454.39,454.39,Completed,0,20,9,True,Clear,True
SESS129423,2024-10-24,2024-10-24 08:34:00,2024-10-24 09:21:17.200685442,ST1059,Viman Nagar EV Hub 1059,Pune,Viman Nagar,18.52359,73.85671,DC Fast (50kW),5,Light Commercial,24.67,47.3,4.2,365.85,365.85,Completed,3,8,10,True,Clear,True
SESS176307,2024-03-09,2024-03-09 13:21:00,2024-03-09 13:39:20.436063798,ST1060,Viman Nagar EV Hub 1060,Pune,Viman Nagar,18.51456,73.98229,DC Fast (50kW),3,3-Wheeler,5.85,18.3,2.0,82.86,82.86,Completed,5,13,3,False,Rain,True
SESS122549,2024-04-10,2024-04-10 16:38:00,2024-04-10 16:55:44.573674890,ST1022,Bandra EV Hub 1022,Mumbai,Bandra,19.15395,72.85632,DC Ultra-Fast (150kW),2,Car - SUV,20.51,17.7,2.5,392.03,392.03,Completed,2,16,4,False,Rain,True
SESS131835,2024-03-12,2024-03-12 15:43:00,2024-03-12 16:19:28.104417546,ST1051,Hinjewadi EV Hub 1051,Pune,Hinjewadi,18.59275,73.81295,AC Fast (7.4kW),6,2-Wheeler,3.02,36.5,10.1,32.11,32.11,Completed,1,15,3,False,Cloudy,True
SESS171447,2024-10-19,2024-10-19 21:38:00,2024-10-20 01:32:08.373664002,ST1051,Hinjewadi EV Hub 1051,Pune,Hinjewadi,18.59275,73.81295,AC Fast (7.4kW),6,Car - Hatchback/Sedan,24.02,234.1,20.8,253.01,253.01,Completed,5,21,10,False,Rain,True
SESS109514,2024-08-06,2024-08-06 19:53:00,2024-08-06 23:31:36.340051572,ST1037,Koramangala EV Hub 1037,Bengaluru,Koramangala,12.93231,77.62136,AC Fast (7.4kW),6,Car - Hatchback/Sedan,22.07,218.6,3.5,218.91,218.91,Completed,1,19,8,True,Clear,True
SESS114138,2024-11-22,2024-11-22 19:59:00,2024-11-22 20:58:12.956983266,ST1052,Hinjewadi EV Hub 1052,Pune,Hinjewadi,18.51064,73.79296,DC Fast (50kW),5,Light Commercial,31.87,59.2,19.6,452.86,452.86,Completed,4,19,11,True,Clear,True
SESS120825,2024-04-04,2024-04-04 21:29:00,2024-04-04 21:35:13.283073750,ST1014,Karol Bagh EV Hub 1014,Delhi,Karol Bagh,28.65657,77.2566,DC Fast (50kW),4,2-Wheeler,1.63,6.2,15.6,24.4,24.4,Completed,3,21,4,False,Hot,True
SESS181777,2024-06-24,2024-06-24 22:50:00,2024-06-25 02:36:13.554946146,ST1030,Thane EV Hub 1030,Mumbai,Thane,19.1958,73.05253,AC Fast (7.4kW),5,Car - Hatchback/Sedan,22.51,226.2,29.5,254.61,254.61,Completed,0,22,6,False,Rain,True
SESS166662,2024-05-04,2024-05-04 12:56:00,2024-05-04 15:24:25.454769948,ST1029,Thane EV Hub 1029,Mumbai,Thane,19.06267,72.78945,AC Fast (7.4kW),5,,14.72,148.4,3.3,161.44,161.44,Completed,5,12,5,False,Clear,True
SESS124198,2024-07-30,2024-07-30 23:24:00,2024-07-30 23:30:22.741087164,ST1052,Hinjewadi EV Hub 1052,Pune,Hinjewadi,18.51064,73.79296,DC Fast (50kW),5,2-Wheeler,1.17,6.4,0.8,17.91,17.91,Completed,1,23,7,False,Clear,True
SESS128594,2024-10-31,2024-10-31 09:24:00,2024-10-31 10:03:45.465288690,ST1005,Dwarka EV Hub 1005,Delhi,Dwarka,28.68725,77.19973,DC Fast (50kW),2,Car - SUV,19.65,39.8,30.4,290.24,290.24,Completed,3,9,10,True,Cloudy,True
SESS123053,2024-08-03,2024-08-03 06:18:00,2024-08-03 07:02:34.368083388,ST1024,Powai EV Hub 1024,Mumbai,Powai,19.10207,72.89196,AC Fast (7.4kW),5,3-Wheeler,,44.6,13.8,48.65,48.65,Completed,5,6,8,False,Clear,True
SESS118000,2024-06-03,2024-06-03 23:09:00,2024-06-03 23:52:08.234485992,ST1055,Kothrud EV Hub 1055,Pune,Kothrud,18.45011,73.83461,DC Fast (50kW),3,Car - Hatchback/Sedan,21.76,43.1,1.6,331.35,331.35,Failed,0,23,6,False,Rain,True
SESS137694,2024-09-14,2024-09-14 09:17:00,2024-09-14 09:44:00.922748058,ST1003,Dwarka EV Hub 1003,Delhi,Dwarka,28.68153,77.23705,AC Fast (7.4kW),3,2-Wheeler,1.66,27.0,5.9,17.39,17.39,Completed,5,9,9,True,Rain,True
SESS156188,2024-01-21,2024-01-21 10:34:00,2024-01-21 15:33:26.535271950,ST1016,Andheri EV Hub 1016,Mumbai,Andheri,19.10583,72.88625,AC Fast (7.4kW),7,Car - SUV,30.67,299.4,7.5,322.89,322.89,Completed,6,10,1,False,Clear,True
SESS181094,2024-12-17,2024-12-17 16:25:00,2024-12-17 19:56:41.455138518,ST1032,Borivali EV Hub 1032,Mumbai,Borivali,19.06755,72.94166,AC Fast (7.4kW),5,Car - Hatchback/Sedan,20.78,211.7,12.2,,212.14,Completed,1,16,12,False,Hot,True
SESS133935,2024-10-28,2024-10-28 18:13:00,2024-10-28 18:57:18.950309874,ST1011,Saket EV Hub 1011,Delhi,Saket,28.63125,77.24688,AC Slow (3.3kW),8,2-Wheeler,1.93,44.3,21.0,17.69,17.69,Cancelled,0,18,10,True,Clear,True
SESS129839,2024-12-24,2024-12-24 16:34:00,2024-12-24 17:02:26.633514834,ST1004,Dwarka EV Hub 1004,Delhi,Dwarka,28.55637,77.26171,AC Fast (7.4kW),7,2-Wheeler,2.86,28.4,3.3,28.34,28.34,Completed,1,16,12,False,Clear,True
SESS146262,2024-01-30,2024-01-30 20:39:00,2024-01-30 21:58:11.254667808,ST1044,Indiranagar EV Hub 1044,Bengaluru,Indiranagar,12.97704,77.63324,AC Slow (3.3kW),9,2-Wheeler,3.22,79.2,5.0,25.57,25.57,Completed,1,20,1,True,Rain,True
SESS110532,2024-08-24,2024-08-24 08:53:00,2024-08-24 17:45:51.738124662,ST1058,Viman Nagar EV Hub 1058,Pune,Viman Nagar,18.48708,73.88499,AC Slow (3.3kW),5,Car - Hatchback/Sedan,24.56,532.9,15.4,203.99,203.99,Completed,5,8,8,True,Clear,True
SESS133464,2024-03-04,2024-03-04 15:50:00,2024-03-04 16:03:53.052070506,ST1054,Kothrud EV Hub 1054,Pune,Kothrud,18.44315,73.79089,DC Fast (50kW),3,3-Wheeler,3.13,13.9,15.2,43.19,43.19,Failed,0,15,3,False,Clear,True
SESS154795,2024-08-28,2024-08-28 19:01:00,2024-08-28 19:08:49.084232886,ST1047,Jayanagar EV Hub 1047,Bengaluru,Jayanagar,12.95194,77.65477,DC Ultra-Fast (150kW),1,2-Wheeler,3.19,7.8,44.1,60.52,60.52,Completed,2,19,8,True,Clear,True
SESS133087,2024-11-11,2024-11-11 09:07:00,2024-11-11 09:30:26.465407974,ST1020,Bandra EV Hub 1020,Mumbai,Bandra,19.0506,72.87292,DC Fast (50kW),3,Car - Hatchback/Sedan,14.62,23.4,5.4,218.53,218.53,Completed,0,9,11,True,Clear,True
SESS172282,2024-01-01,2024-01-01 09:51:00,2024-01-01 11:22:24.979889772,ST1013,Saket EV Hub 1013,Delhi,Saket,28.672,77.10803,AC Slow (3.3kW),5,3-Wheeler,4.25,91.4,11.2,37.64,37.64,Completed,0,9,1,True,Hot,True
SESS153049,2024-10-18,2024-10-18 06:07:00,2024-10-18 06:28:52.036608990,ST1035,Whitefield EV Hub 1035,Bengaluru,Whitefield,12.91369,77.55109,DC Ultra-Fast (150kW),1,Car - SUV,34.9,21.9,4.6,681.48,681.48,Completed,4,6,10,False,Foggy,True
SESS111733,2024-04-01,2024-04-01 08:09:00,2024-04-01 13:01:11.580005652,ST1062,Baner EV Hub 1062,Pune,Baner,18.57605,73.88397,AC Slow (3.3kW),6,Car - Hatchback/Sedan,13.62,292.2,14.9,106.7,106.7,Completed,0,8,4,True,Rain,True
SESS133343,2024-12-11,2024-12-11 17:54:00,2024-12-11 22:31:10.513550088,ST1034,Borivali EV Hub 1034,Mumbai,Borivali,19.18208,72.88552,AC Fast (7.4kW),3,Car - SUV,28.43,277.2,14.4,291.75,291.75,Completed,2,17,12,False,Rain,True
SESS102169,2024-05-20,2024-05-20 09:58:00,2024-05-20 11:01:37.176396726,ST1011,Saket EV Hub 1011,Delhi,Saket,28.63125,77.24688,AC Slow (3.3kW),8,2-Wheeler,2.63,63.6,23.6,21.96,21.96,Completed,0,9,5,True,Hot,True
SESS144914,2024-03-19,2024-03-19 06:32:00,2024-03-19 07:43:37.474518552,ST1049,Jayanagar EV Hub 1049,Bengaluru,Jayanagar,12.90654,77.60003,DC Fast (50kW),5,Car - SUV,40.28,71.6,2.6,576.6,576.6,Completed,1,6,3,False,Clear,True
SESS183708,2024-12-22,2024-12-22 05:15:00,2024-12-22 09:24:18.014023854,ST1021,Bandra EV Hub 1021,Mumbai,Bandra,18.99664,72.81787,AC Fast (7.4kW),5,Car - SUV,25.44,249.3,6.5,249.9,249.9,Completed,6,5,12,False,Clear,True
SESS142609,2024-09-22,2024-09-22 12:50:00,2024-09-22 21:33:58.190422680,ST1011,Saket EV Hub 1011,Delhi,Saket,28.63125,77.24688,AC Slow (3.3kW),8,Car - Hatchback/Sedan,23.63,524.0,0.4,204.3,204.3,Completed,6,12,9,False,Rain,True
SESS112960,2024-08-15,2024-08-15 13:32:00,2024-08-15 14:14:08.552975568,ST1015,Karol Bagh EV Hub 1015,Delhi,Karol Bagh,28.66538,77.19752,AC Slow (3.3kW),7,2-Wheeler,1.72,42.1,5.2,14.34,14.34,Completed,3,13,8,False,Clear,True
SESS154468,2024-05-31,2024-05-31 16:57:00,2024-05-31 18:02:25.760578422,ST1064,Hitech City EV Hub 1064,Hyderabad,Hitech City,17.39415,78.57499,AC Slow (3.3kW),8,2-Wheeler,2.64,65.4,,22.77,22.77,Completed,4,16,5,False,Cloudy,True
SESS145625,2024-01-29,2024-01-29 22:47:00,2024-01-29 22:52:28.314881136,ST1022,Bandra EV Hub 1022,Mumbai,Bandra,19.15395,72.85632,DC Ultra-Fast (150kW),2,3-Wheeler,4.87,5.5,1.9,102.26,102.26,Completed,0,22,1,False,Clear,True
SESS146006,2024-04-16,2024-04-16 19:10:00,2024-04-16 19:29:39.346354470,ST1025,Powai EV Hub 1025,Mumbai,Powai,19.04423,72.89166,AC Fast (7.4kW),5,2-Wheeler,1.82,19.7,3.9,19.81,19.81,Completed,1,19,4,True,Foggy,True
SESS179310,2024-08-03,2024-08-03 17:46:00,2024-08-04 00:18:09.640925034,ST1013,Saket EV Hub 1013,Delhi,Saket,28.672,77.10803,AC Slow (3.3kW),5,Car - Hatchback/Sedan,17.92,392.2,12.4,141.7,141.7,Completed,5,17,8,False,Clear,True
SESS163113,2024-10-13,2024-10-13 16:33:00,2024-10-13 16:52:47.130494382,ST1050,Hinjewadi EV Hub 1050,Pune,Hinjewadi,18.46921,73.83946,DC Ultra-Fast (150kW),2,Car - Hatchback/Sedan,22.43,19.8,1.6,414.17,414.17,Completed,6,16,10,False,Hot,True
SESS126979,2024-03-12,2024-03-12 18:37:00,2024-03-12 20:27:56.331572550,ST1013,Saket EV Hub 1013,Delhi,Saket,28.672,77.10803,AC Slow (3.3kW),5,3-Wheeler,5.07,110.9,10.2,46.82,46.82,Cancelled,1,18,3,True,Cloudy,True
SESS110411,2024-05-01,2024-05-01 19:01:00,2024-05-02 00:40:38.598643824,ST1065,Hitech City EV Hub 1065,Hyderabad,Hitech City,17.40276,78.46439,AC Fast (7.4kW),6,Light Commercial,34.76,339.6,7.6,357.7,357.7,Completed,2,19,5,True,Cloudy,True
SESS154176,2024-04-05,2024-04-05 17:19:00,2024-04-05 21:53:39.271182570,ST1051,Hinjewadi EV Hub 1051,Pune,Hinjewadi,18.59275,73.81295,AC Fast (7.4kW),6,Light Commercial,28.35,274.7,2.8,301.85,301.85,Completed,4,17,4,False,Clear,True
SESS102813,2024-06-15,2024-06-15 18:08:00,2024-06-15 18:53:37.803485028,ST1071,Kukatpally EV Hub 1071,Hyderabad,Kukatpally,17.43005,78.59594,DC Fast (50kW),5,Car - SUV,20.44,45.6,12.3,273.88,273.88,Completed,5,18,6,True,Foggy,True
SESS136826,2024-01-18,2024-01-18 13:10:00,2024-01-18 14:37:59.435665278,ST1058,Viman Nagar EV Hub 1058,Pune,Viman Nagar,18.48708,73.88499,AC Slow (3.3kW),5,3-Wheeler,3.72,88.0,5.1,34.8,34.8,Completed,3,13,1,False,Clear,True
SESS125794,2024-02-01,2024-02-01 09:32:00,2024-02-01 09:55:56.129249430,ST1002,Connaught Place EV Hub 1002,Delhi,Connaught Place,28.61289,77.15782,DC Ultra-Fast (150kW),3,Car - SUV,29.49,23.9,16.1,586.14,586.14,Completed,3,9,2,True,Rain,True
SESS147735,2024-11-03,2024-11-03 14:52:00,2024-11-03 15:24:24.824972436,ST1055,Kothrud EV Hub 1055,Pune,Kothrud,18.45011,73.83461,DC Fast (50kW),3,Car - Hatchback/Sedan,20.24,32.4,28.6,317.85,317.85,Completed,6,14,11,False,Cloudy,True
SESS136477,2024-03-25,2024-03-25 09:11:00,2024-03-25 20:14:54.641286294,ST1011,Saket EV Hub 1011,Delhi,Saket,28.63125,77.24688,AC Slow (3.3kW),8,Light Commercial,31.03,663.9,0.5,293.12,293.12,Completed,0,9,3,True,Rain,True
SESS136513,2024-02-27,2024-02-27 16:17:00,2024-02-28 00:25:26.007927342,ST1011,Saket EV Hub 1011,Delhi,Saket,28.63125,77.24688,AC Slow (3.3kW),8,Car - Hatchback/Sedan,22.87,488.4,13.5,204.63,204.63,Completed,1,16,2,False,Cloudy,True
SESS172190,2024-02-21,2024-02-21 19:42:00,2024-02-21 20:47:57.460144356,ST1062,Baner EV Hub 1062,Pune,Baner,18.57605,73.88397,AC Slow (3.3kW),6,2-Wheeler,2.88,66.0,2.8,24.87,24.87,Completed,2,19,2,True,Clear,True
SESS130853,2024-11-17,2024-11-17 22:31:00,2024-11-17 22:38:46.939688022,ST1059,Viman Nagar EV Hub 1059,Pune,Viman Nagar,18.52359,73.85671,DC Fast (50kW),5,2-Wheeler,2.29,7.8,20.2,36.69,36.69,Completed,6,22,11,False,Cloudy,True
SESS164830,2024-02-06,2024-02-06 14:00:00,2024-02-06 14:03:55.921877616,ST1050,Hinjewadi EV Hub 1050,Pune,Hinjewadi,18.46921,73.83946,DC Ultra-Fast (150kW),2,2-Wheeler,2.01,3.9,,37.62,37.62,Completed,1,14,2,False,Hot,True
SESS162609,2024-02-07,2024-02-07 00:44:00,2024-02-07 01:37:58.937769756,ST1051,Hinjewadi EV Hub 1051,Pune,Hinjewadi,18.59275,73.81295,AC Fast (7.4kW),6,3-Wheeler,4.52,54.0,6.1,50.7,50.7,Completed,2,0,2,False,Hot,True
SESS117450,2024-10-12,2024-10-12 07:54:00,2024-10-12 08:46:56.083480266,ST1026,Powai EV Hub 1026,Mumbai,Powai,19.06164,72.81629,DC Fast (50kW),5,Car - SUV,30.4,52.9,0.5,449.18,449.18,Completed,5,7,10,False,Rain,True
SESS144047,2024-02-16,2024-02-16 19:33:00,2024-02-16 19:36:05.539952844,ST1026,Powai EV Hub 1026,Mumbai,Powai,19.06164,72.81629,DC Fast (50kW),5,2-Wheeler,2.11,3.1,8.8,31.39,31.39,Completed,4,19,2,True,Rain,True
SESS127144,2024-02-15,2024-02-15 19:12:00,2024-02-15 19:26:48.895686072,ST1018,Andheri EV Hub 1018,Mumbai,Andheri,19.05422,72.8548,DC Fast (50kW),4,3-Wheeler,5.37,14.8,11.4,79.27,79.27,Completed,3,19,2,True,Clear,True
SESS182801,2024-05-06,2024-05-06 08:12:00,2024-05-06 11:49:18.503471790,ST1016,Andheri EV Hub 1016,Mumbai,Andheri,19.10583,72.88625,AC Fast (7.4kW),7,Car - Hatchback/Sedan,22.24,217.3,1.2,239.0,239.0,Completed,0,8,5,True,Clear,True
SESS127424,2024-06-05,2024-06-05 18:55:00,2024-06-05 19:19:30.010001999,ST1001,Connaught Place EV Hub 1001,Delhi,Connaught Place,28.67033,77.09194,AC Fast (7.4kW),6,2-Wheeler,2.22,24.5,26.6,22.55,22.55,Completed,2,18,6,True,Clear,True
SESS184004,2024-10-03,2024-10-03 16:08:00,2024-10-03 16:17:53.331070368,ST1055,Kothrud EV Hub 1055,Pune,Kothrud,18.45011,73.83461,DC Fast (50kW),3,2-Wheeler,2.19,9.9,18.9,32.76,32.76,Completed,3,16,10,False,Clear,True
SESS174361,2024-01-18,2024-01-18 17:43:00,2024-01-18 18:03:43.681871520,ST1068,Gachibowli EV Hub 1068,Hyderabad,Gachibowli,17.45564,78.51305,DC Ultra-Fast (150kW),3,Car - SUV,28.49,20.7,41.4,560.4,560.4,Completed,3,17,1,False,Cloudy,True
SESS126526,2024-04-08,2024-04-08 16:30:00,2024-04-08 16:33:00.000000000,ST1042,Indiranagar EV Hub 1042,Bengaluru,Indiranagar,13.05929,77.52818,DC Fast (50kW),5,2-Wheeler,1.89,3.0,3.4,29.4,29.4,Completed,0,16,4,False,Clear,True
